tweet,label,score
"#ShramikSpecialTrain from #Bandra to #darbhanga started on 17:30  21st may still running near #Nagpur normal trains in this much time have been crossed #prayagraj
(#allahabad ) looks #IndianRailways punishing general people
@PiyushGoyal sir please look after https://t.co/QpfVovS3GJ",complaint,0.988623559
"Indian railways on Tuesday announced that they will start running 200 trains across the country from 1 June onwards.
https://t.co/UJe6tJHdZm
#Indianrailways #nonACtrains #railways #Sharmik #passengertrains #flights
@PiyushGoyal",complaint,0.847699463
"18401 PURI OKHA EXP schedule (time table), depart from station PURI to OKHA #IndianRailways https://t.co/Pyrd9uwkfG",complaint,0.63168788
"Delhi: The Indian Railways has decided to run 200 special trains from June 1 which among them, Special trains from Visakhapatnam are AP Express, Godavari Express, Konark Express and Falaknuma Express.

#ECoR #GodavariExpress #IndianRailways #IRCTC #Coronavirus #MangoNews https://t.co/T9KlqDOWHu",complaint,0.83411473
"Railways books 5.7 lakh tickets in 24 hrs for 12 lakh passengers A day after the #IndianRailways started taking bookings for 200 special trains from June 1, within 24 hours the national transporter sold 5.72 lakh tickets for 12.5 lakh... https://t.co/wEg2NtN4E5",complaint,0.641076922
"I boarded this Teachers Special train from Borivali to Jaunpur, yesterday at 2 PM, it's been more than 24 hours now and train hasn't even crossed the border of Maharashtra, for last 7 hours the train has been halted at a place. No supplies of water and food. #PMO #IndianRailways",complaint,0.99325043
India Railways Restarts Counter Ticket Booking From Today https://t.co/31lrpwDuxl #IndianRailways #CounterTicketBooking #DomesticFlights,complaint,0.581504166
"A senior railway ministry official said that for the 200 time tabled #trains starting from June 1, a total of 5,72,219 tickets have been booked since Thursday morning for 12,54,706 passengers.

@RailMinIndia @RailwaySeva #IndianRailways 

Photo: IANS (File) https://t.co/7ldXUpfbBr",complaint,0.979135036
"A day after #IndianRailways (@RailMinIndia) started taking bookings for 200 special trains from June 1, within 24 hours the national transporter sold 5.72 lakh tickets for 12.5 lakh passengers. 

@RailwaySeva #Railways https://t.co/PZn7IhEopJ",complaint,0.899868011
"#IndianRailways to open regular counters to book tickets for  trains that will run from June 1. Reservation counters at 73 #SCR stations will open tomorrow. Here's a list of stations in AP where counters will be open
@NewIndianXpress @RailMinIndia 
#Lockdown4 #trainsfromjune1 https://t.co/EEaRf162pq",complaint,0.890037715
@RailMinIndia @RailwaySeva Are the #Covid_19 Safety rules meant only for #ShramikSpecialTrain ?! People travelling by #specialtrains aren't important to be protected from risk of exposure? Or these trains r only there for #IndianRailways to earn revenue?!,complaint,0.995325983
"From turning berths into isolation wards to fight Covid19 virus to delivering food to the needy, #IndianRailways is the real hero of the nation. #ThankYouIndianRailways @Knowthenation @RailwaySeva @CovidIndiaSeva",not a complaint,0.720862448
"This is me time. A time for self-realisation. A time to introspect. And A time to move ahead.

A short clip I found in my â€˜Travel Diaryâ€™ from Mumbai to Malerkotla by Train.

#indianrailways
#Covid19 https://t.co/YAszpXGTWD",complaint,0.792364597
"Full refund of cancelled tickets for trains running from 1 June
Booking of train tickets would resume at around 1.7 lakh common service centers across the country from 22 May.ðŸ‘
#IndianRailways 
#IndiaFightsCorona https://t.co/hClBfl07Mi",complaint,0.944179058
@WolfzHowl @RailMinIndia @PiyushGoyal @PMOIndia @WesternRly @Central_Railway From cooking &amp; serving meals to delivering essentials to taking migrant workers home #IndianRailways is doing it all #ThankYouIndianRailways #IndiaFightsCorona @IRCTCofficial @RailMinIndia,complaint,0.848435521
"#IndianRailways / #IRCTC News: Now tickets will be deducted from counters as well, know the new rules of #railways....!

https://t.co/yC8jHsFQxk via @indyaspeak",complaint,0.862711191
"@RailwaySeva From Aligarh to Guwahati, Train no is 04138 Train departed yesterday on 11:30 pm but We are still not reach to  Prayagraj.Railway kar kya rahi hai batye to jara 
#IndianRailways #railwayministry",complaint,0.99525398
"Getting distress calls from AMU students who have boarded the special train from Aligarh to Bihar-Jharkand-Assam organized and managed by AMU administration.
#SOS

@SharjeelUsmani @universityamu #AMU #Administration #AMU #AligarhMuslimUniversity #IndianRailways @RailMinIndia",complaint,0.986424029
"#IndianRailways First outbound train left for Meerut, Uttar Pradesh from Dibrugarh and Guwahati. #MigrantWorkers #ShramikSpecialTrains #Assam https://t.co/iYmkx2E499",complaint,0.796099007
"In line with Hon'ble MR's  announcement and resolve of the nation , Railway reservation  counters resumed service  from today . Pictures from #Mysuru station
@DrmMys 
#India #IndianRailways #Karnataka #safety #trains #IndiaFightsCoronavirus https://t.co/aGkYXGvAju",complaint,0.818020582
"#IndianRailways open the booking and cancellation of train tickets through reservation counters. Watch @rohit_manas's report from #Patna
#ITVideo https://t.co/QrvHBZigzd",complaint,0.772670805
"Railway ticket counters on stations across the country have opened from 22nd May. Tickets can now be booked at over 1.7 Lakh Common Service Centres: https://t.co/ekbKIavux3
#Reservation #TrainTicket #IndianRailways #railmitra #trainapp #travelapp #railmitraaindia",complaint,0.822126627
"#IndianRailways stick to Non AC trains from 01st June and with #airtravel beginning now from 25th May did anyone realised that airports and flights are all with AC . A perfect contradiction to #COVID19 guidelines. 
#fasttalksmedia #1minutetalks",complaint,0.974749148
"11039 MAHARASHTRA EXP schedule (time table), depart from station C SHAHUMHARAJ T to GONDIA JN #IndianRailways https://t.co/pWc19xJzbR",complaint,0.672382772
"Belgavi Railway station all getting prepared to welcome first Intra state passenger train of Karnataka from Bengaluru, after lockdown.
@NewIndianXpress @drmubl 
#India #IndianRailways #Karnataka #Belagavi #Bengaluru https://t.co/JUsAZsZS3a",complaint,0.792888343
"Yesterday I got information that train will stop at Ghazipur city station,but right now train passed from Ghazipur and police didn't allowed us not to board at Ghazipur.
#PiyushGoyal #IndianRailways https://t.co/hJHB7j2t1V",complaint,0.941915333
#IndianRailways resumes reservations through ticket counters from today. @IMinakshiJoshi https://t.co/MrhugQ2d9E,complaint,0.652693212
"@RailmitraaIndia This tweet is from 2020. Station in #Mumbai is CSMT. There is no station in Mumbai as you have mentioned.
#IndianRailways",complaint,0.809731305
"Train Tickets Can Now Be Booked Through 'Railway Booking Counters And Travel Agents' Apart From IRCTC's Website
.
.
#IndianRailways #IRCTC #trains #train #traintickettussle #FridayFeeling 
 https://t.co/z29hbHfES6",complaint,0.965378225
"15652 LOHIT EXPRESS schedule (time table), depart from station JAMMU TAWI to GUWAHATI #IndianRailways https://t.co/nxcC0CJBfY",complaint,0.578417242
"#rbigovernor #RelianceJio 
 #à¤¸à¥à¤–_à¤•à¤¾_à¤¸à¤¾à¤—à¤°_à¤¸à¤¤à¤²à¥‹à¤• #IndianRailways
#PiyushGoyal
Over 15 lakh #MigrantWorkers have arrived in Uttar Pradesh from all parts of #India by over 800 'Shramik Special' Trains. Hat's off to the #IndianRailwaysðŸ‡®ðŸ‡³

The biggest ever rescue effort in the #World",complaint,0.947414458
"@PMOIndia @narendramodi @jdhankhar1 @MamataOfficial Over 15 lakh #MigrantWorkers have arrived in Uttar Pradesh from all parts of #India by over 800 'Shramik Special' Trains. Hat's off to the #IndianRailwaysðŸ‡®ðŸ‡³

The biggest ever rescue effort in the #World !!",complaint,0.662001967
"#TrainÂ tickets can now also be bookedÂ from common service centres (CSC) and through ticketing agents
#IndianRailways #Covid_19india 

https://t.co/OyBZ2n6Hsd",complaint,0.874191761
"Sir, I am in the waiting list of the technician from the #RRBAllahabad  #CEN1/2018. I am very much in need of jobs. please sir make the waiting list clear. #PiyushGoyal #pmoindia #rrcdelhi 
@RailMinIndia
#IndianRailways 
@RailwaySeva
 @RailwayNorthern
 @CPRONCR
 #RRBAllahabad",complaint,0.985631526
"Coronavirus India Tracker Live Updates: Ticket counters reopen at railway stations from today; cases-1.18 lakh #coronavirus #COVIDãƒ¼19 #India #IndianRailways 

https://t.co/PdOZ0zhbIT https://t.co/KnaRS64n66",complaint,0.793824017
"22502 NTSK SBC EXPRESS schedule (time table), depart from station NEW TINSUKIA JN to KSR BENGALURU #IndianRailways https://t.co/3vvNOxhRwr",complaint,0.657428503
"From befriending the stranger sitting next to you, packing 4 day meals for a 2-day journey, waiting for oranges of Nagpur and Bhujia of Indore, to feeling the morning breeze standing at the rail doors - #IndianRailways has a story for everyone #nostalgia #memories",not a complaint,0.774823666
"Indian Railways green lights re-opening of reservation counters &amp; booking through Common Service Centers and Agents from today(22.5.2020)

Zonal Railways have been instructed to decide and notify opening of reservation counters as per local needs and conditions

#IndianRailways https://t.co/48BMaR3TYU",complaint,0.807766855
"KSR Bengaluru - Belagavi special express today morning departed from KSR Bengaluru with kjm wdp4d 40401 with lhb coaches
.
@drmsbc
#irailways #IndianRailways #Bengaluru #belagavi #hubli #kjm https://t.co/9HhymaA94o",complaint,0.856251061
"Big relief for passengers as Indian Railways starts reservation ticket counters from today | via @IndiaTVNews #IndianRailways #IRCTC 
https://t.co/W6hTUacxLu",not a complaint,0.732905388
"Big relief for passengers as Indian Railways starts reservation ticket counters from today | via @IndiaTVNews #IndianRailways #IRCTC 
https://t.co/hctJMFE1Dp",not a complaint,0.724242747
"Indian Railways To Resume Intrastate Services From Today; 2 Trains Approved In Karnataka

Video Link â–ºhttps://t.co/dPSSyREOVH

#TV9Kannada #IndianRailways #IntrastateServices #2Trains #Karnataka #KannadaNews https://t.co/fNNz4NLGrc",complaint,0.915732503
"#Maharashtra #IndianRailways
#train #cancel #lockdown

@RailwaySeva @PIBFactCheck 
@WesternRly @RailMinIndia 

please give clarity on below circularðŸ‘‡

As per it, only MH tickets of new trains starting from 1 June only will cancel or the special train till 30 may (MMCT NDLS) also https://t.co/DpEwY2CjAc",complaint,0.985219836
"In line with Hon'ble MR announcement, PRS counters at major stations for booking of reserved  tickets will be open from today
@GMSWR @drmubl @drmsbc @DrmMys 
#India #IndianRailways #Karnataka #Kannada #KannadaNews #Bengaluru #Hubballi #Mysuru https://t.co/s1AAfyImnx",complaint,0.754706562
"Indian Railways to reopen reservation counters from today

#IndianRailways #reservation @RailMinIndia

https://t.co/6iphNfXggW",complaint,0.959582508
"#IRCTC #IndianRailways 
I have booked ticket but it was not given me any response . My money was deducted from my account &amp; I have not getting refund money yet please look into this matter &amp; let me know about this ASAP.
Attached SS https://t.co/0HWNlK5Bg1",complaint,0.991937697
"12311 HWH DLI KLK MAIL schedule (time table), depart from station HOWRAH JN to KALKA #IndianRailways https://t.co/D64OmSgVhC",complaint,0.599603295
"From today bkg/cancellation of reserved tickets shall also be available at Post Offices,Yatri Ticket Suvidha Kendra licensees&amp;through authorized agents of @IRCTCofficial along with Passenger Reservation System counters &amp; Common Service Centers: #IndianRailways

@mumbairailusers https://t.co/IKoAaYorr0",complaint,0.821334422
"With #IndianRailways gradually resuming inter-district passenger train services, the train service between Mysuru and Bengaluru will start from Friday.

@IRCTCofficial @SWRRLY 

https://t.co/oLLfaCg0XJ",complaint,0.960897207
"#ShramikSpecial train helping migrants to reach their native states!
yesterday @SWRRLY 
 ferried migrants by running 2 #ShramikSpecial for #UttarPradesh &amp; #Bihar from #Hubballi
 @NewIndianXpress 
 @drmubl 
#India #IndianRailways #Karnataka #IndiaFightsCoronavirus #ShramikExpress https://t.co/6rg9Pmy9A6",complaint,0.814060628
"@SWRRLY has decided to run Hubballi-Bengaluru Janshtabdhi from June 1, daily.
Booking of tickets will online through IRcTC website
@DeccanHerald 
@GMSWR @drmubl @drmsbc @DrmMys 
#India #IndianRailways #Karnataka #IndiaFightsCoronavirus #StayHomeStaySafe #specialtrains https://t.co/LW5I9TrHoS",complaint,0.946428299
"11042 MUMBAI EXPRESS schedule (time table), depart from station CHENNAI CENTRAL to C SHIVAJI MAH T #IndianRailways https://t.co/1cS7alQ7be",complaint,0.603885651
"#Railways has decided to open Counters for booking reserved #tickets in a phased manner. To start with, counters at major  stations will be opened from Today May 22, 2020

@prajavani
@DeccanHerald
@RailMinIndia
@SWRRLY

#lockdownindia
#Lockdownlevel4
#IndianRailways",complaint,0.932012141
"#westernrailway booking counter list #IndianRailways

Ticket Booking Counters at selected stations from 22nd May, 2020

#Mumbai Division
1. #Churchgate -2
2. #MumbaiCentral -2
3.#vasai Road -2
4. #Valsad  -2
5. #Surat -2
6. #Nandurbar -2

@mumbairailusers @mumbai_locals https://t.co/L7LDJuAbdN",complaint,0.931822836
"List of train going to run from 1st June 2020 across the nation
 thank you Prime Minister
@PiyushGoyal ji 

@rsprasad ji
#IndianRailways
#BiharFightsCorona 
#Patna https://t.co/xQfLtiar5Y",complaint,0.899129212
"Western Railway booking counter list #IndianRailways

Ticket Booking Counters at selected stations from 22nd May, 2020

*Mumbai Division* 
1. Churchgate -2
2. Mumbai Central -2
3.Vasai Road -2
4. Valsad  -2
5. Surat -2
6. Nandurbar -2",complaint,0.924028814
"@tv9gujarati @priyankagandhi must know that the #IndianRailways #ShramikSpecialTrains are not running with party symbols and flags. Of no political party whatsoever. Just functioning from.poblic money for public interest.
@PiyushGoyalOffc @RailMinIndia @WesternRly @Gmwrly @DRM_BVP @brmsunion https://t.co/S2ljazFw9e",complaint,0.797808647
"#IndianRailways Says Booking and Cancellations For Reserved Tickets Can Now Be Done at Several Portals Including Post Offices and Yatri Ticket Suvidha Kendra From #May 22
@RailMinIndia 
https://t.co/E6n4MOhG4h",complaint,0.776369333
"#IndianRailways Please don't let people die from starvation #ShramikSpecialTrain 01964. These passengers also believe in #Constitution during #Covid_19 everyone still have Articles 21. Please Learn..
 #BeingHuman_HumanBeing",complaint,0.982420266
#IRCTC #IndianRailways 200 Special Trains #IndianRailways to open reservation counters from tomorrow https://t.co/biNc2ktXjo,complaint,0.67281574
"#PiyushGoyal #IndianRailways #cmomaharashtra #cmofficeup #RPF #madhyapradeshgovernment
Dear  sir kindly look in to it and do the needfull...It's a shramik train which has departed yesterday for jaunpur uttar Pradesh   at 11 :00 PM from borivali  Mumbai Maharashtra https://t.co/6iibmcov74",complaint,0.977627456
"Train Reservation counters to be opened at Chennai Central from tomorrow morning at 8am. 
One counter for tickets against cash/cards only
Other for concessions, passes and vouchers. #IndianRailways #TRAIN #Covid_19india #ChennaiCentral #Chennai #Subash",complaint,0.749950528
"Brimming with joy &amp; relief another  Shramik Special left from Ashokpuram (Mys div) to Purnia on 21.05.20 having on board 1265  strandad migrants, students &amp;  tourist duly ensuring thermal screening &amp; social distancing. #ShramikSpecialTrains @SWRRLY #indianrailways https://t.co/T6COqY2ImZ",not a complaint,0.879120409
"Inter-district #travel in #Maharashtra cancelled in 200 trains that'll run from June 1, tickets booked will be cancelled with full refund, announced #IndianRailways. Trains will stop at all enroute stations, passenger can board but those alighting will be booked. @IndianExpress https://t.co/DDWOzWUpfG",complaint,0.880340755
"#Coronavirus #lockdown | #IndianRailways to reopen reservation counters from May 22

https://t.co/zHkOSpzo3s

#CoronavirusPandemic #CoronavirusOutbreak #CoronavirusIndia #Railways #IndianRailway #Covid_19 #Covid_19india",complaint,0.914872825
"Railways has green-lighted re-opening of Reservation Counters &amp; booking through Common Service Centres &amp; Agents from tomorrow ...
#IndianRailways #IndiaNews",complaint,0.602932751
"List of all train start from Bihar or passing from Bihar.
Non Ac train starts from 1 June.
#IndianRailways 
#OnlineTicket 
#Bihar #COVIDãƒ¼19 #COVID https://t.co/55snq6podu",complaint,0.669180036
"#IndianRailways is going to open #ReservationCounters in a phased manner and has also allowed booking of Reservation Tickets through Common Service Centers (CSCs) and Ticketing agents with effect from tomorrow
https://t.co/yQu9o4Sssd
#OmmcomNews",complaint,0.823372006
"Reservation counters to be opened from tomorrow.
#IndianRailways #VizagTwitter #kedarnathtemple #LiquorShops #liveonjoox https://t.co/5z0Afc7lqp",complaint,0.808089137
"#VIDEO | Railways to start 200 passenger trains from June 1. A look at the list of doâ€™s and donâ€™ts 

WATCH: https://t.co/TYEUUwSFbx

#IndianRailways @IRCTCofficial",complaint,0.89209795
"Indian Railways to open ticket booking counters from May 22

Via @rajtoday 

https://t.co/KjHzXcicrQ

#IndianRailways #coronavirusinindia",complaint,0.901876211
"#IndianRailways: IRCTS agents, Yatri Ticket Suvidha Kendra, Common Service Centres shall be functional from tomorrow",complaint,0.641743064
"IRCTC Special Trains: Ticket bookings at reservation counter to begin from tomorrow

#IRCTC #IndianRailways #Ticketbooking #Reservation #specialtrains 
https://t.co/P6INEV1d03",complaint,0.816906691
"IRCTC Special Trains : Full List Of Special Indian Railways Trains From June 1,Booking To Begin From Today(May 21)
#IndianRailways https://t.co/D978Iuqfsu",complaint,0.672345102
"In a big relief for people, #IndianRailways will soon resume 100 trains from June 1. Keep this checklist handy if you are planning to #travel. Details: https://t.co/glxtLs8ggo

#Railways #Railway @RailMinIndia #Lockdown4 #Covid19 https://t.co/1VeMkR2NLL",complaint,0.859708071
"#BREAKING
#Covid_19
#IndianRailways green lights re-opening of reservation counters &amp; booking through Common Service Centers (CSCs) &amp; Agents from tomorrow onward.",complaint,0.933433473
"#IndianRailways: IRCTS agents, Yatri Ticket Suvidha Kendra, Common Service Centres shall be functional from tomorrow",complaint,0.641743064
SWR TO RUN KSR BENGALURU-HUBBALLI-KSR BENGALURU JANSHATABDI EXPRESS SPECIAL FROM 01STJUNE 2020 #India #IndianRailways #Karnataka #IndiaFightsCoronavirus #CautionYesPanicNo https://t.co/OcXWJtXvrD,complaint,0.829597652
"As railways is set to start 200 passenger trains from June 1; A look at complete schedule and do's &amp; don'ts

#IndianRailways 
https://t.co/UBUy3dFLr9",complaint,0.850439429
"List of #Train will run from 1st june.
#TrainsFromJune1 
#IndianRailways https://t.co/MxG93XY3K3",complaint,0.644497395
"SWR TO RUN KSR BENGALURU-HUBBALLI-KSR BENGALURU JANSHATABDI EXPRESS SPECIAL FROM 01STJUNE 2020 #India #IndianRailways #Karnataka #IndiaFightsCoronavirus #CautionYesPanicNo #ShrmaikExpress @RailMinIndia
   https://t.co/3xKjCns3JX https://t.co/BqQayICl2h",complaint,0.93621552
"Indian Railways to open bookings from today for passenger trains

#IndianRailways || #PassengerTrains || #Lockown || #TrainBooking
https://t.co/hzjst6HlPS",complaint,0.846284568
#NewsAlert | #IndianRailways  to provide full refund for cancelled tickets for special trains scheduled to run from June 1: Agencies,complaint,0.85244745
"Passengers waves happily as train start rolling out from station!
Today #ShramikSpecialTrain bound to GAya in Bihar left #Bengaluru Cant. station at 5:15 pm ferrying 1531 passengers including 31 kids 
@RailMinIndia @PiyushGoyalOffc @drmsbc 
#India #IndianRailways #Karnataka https://t.co/O33yvVVtCh",complaint,0.594282031
"#coronavirusindia Union Railways Minister Piyush Goyal on Thursday said booking of train tickets would resume at around 1.7 lakh common service centres across the country from Friday
#CoronaVirus #Covid19 #pandemic #CoronaVirusUpdate #indianrailways #traintickets #railways",complaint,0.94028157
SHRAMIK SPECIAL CHUGS OUT FROM HUBBALLI TO HATIA IN JHARKHAND #India #IndianRailways #Karnataka #IndiaFightsCoronavirus #CautionYesPanicNo #ShrmaikExpress @RailMinIndia  https://t.co/KlbAkVAC2D https://t.co/vga7I7nwPg,complaint,0.934769869
"#irctc #IndianRailways 
I'm still unable to book tickets through IRCTC, Why spread the news then? That ticket booking will resume from today?",complaint,0.939477146
"16317 HIMSAGAR EXP schedule (time table), depart from station KANYAKUMARI to SHMATA VD KATRA #IndianRailways https://t.co/jcw1ghkI7n",complaint,0.602079749
"Railways Will Start More Trains, Open Ticket Booking Counters From Tomorrow

Video Link â–ºhttps://t.co/5vRnceJnkT

#TV9Kannada #IRCTC #OnlineBooking #Railways #RailwayOnlineBooking #RailwayTicketBooking #Lockdown #Coronavirus #IndianRailways #KannadaNews https://t.co/a62ulsNSyf",complaint,0.96968329
"#IndianRailways said around 14,9025 tickets having 290510 passengers have been booked for the #IRCTCspecialtrains that were made available for online booking from 10:00 AM today.
#IRCTC https://t.co/UpqbWFwBJ2",complaint,0.662883162
"#IndianRailways have scheduled 200 trains from 1st June, 2020.

Tickets available through Online Booking only. 

Passengers are advised to follow the mandatory requirements. Via : @RailwayNorthern https://t.co/TzPLxIk2W4",complaint,0.944635868
"Train ticket bookings to resume at 1.7 lakh centres from Friday 

https://t.co/c0XwA0AGY3

#IndianRailways #Railways",complaint,0.928876281
The booking of tickets for 200 #trains which will run from 1st of June commenced from 10 AM today. #IndianRailways said these trains will be fully reserved trains having both AC and Non AC classes. https://t.co/sboWgcS1xG,complaint,0.710928202
we Can also book return journey Railway tickets for 200 trains which is going to start from 1st June 2020.#Centralrailway #IndianRailways  #PiyushGoyal #Railwayministry,complaint,0.539926648
"#IndianRailways limps back to normalcy, 100 pairs of trains from June 1. #trains #lockdown #Railways #Covid_19 #staysafe #SocialDistancing @RailMinIndia @SCRailwayIndia @NfaPost

https://t.co/D5ql260d9r",complaint,0.901830018
"There should be trains from MP to UP and UP to MP

#Railways #IndianRailways #IndiaFightsCorona",complaint,0.975894332
"Indian Railways to run 200 Passenger Trains from June 1, Booking at IRCTC

#IndianRailways #IRCTC  #TrainsFromJune1 #Trains #200Trains #Latestnews #passengertrains 
https://t.co/iWCQVtPTJy",complaint,0.833953798
"First 12000 HP made in India #Locomotive, manufactured by #MadhepuraElectricLocoFactory situated in #Bihar, was put into operation by #IndianRailways from Pt Deen Dayal Upadhyaya Jn Station

@upscfever 

#upscfever #Railways #Madhepura #Bihar #DailyGkUpdate #GkUpdate #Upsc #Mpsc https://t.co/IgClwMCPAm",complaint,0.956398189
"Indian Railways has started online booking of tickets today for running 200 passengers train from June 1. Learn the details about the trains, schedule, and guidelines by Indian Railways! #IndianRailways #railmitra #trainapp #travelapp #railmitraaindia",complaint,0.690266252
Train ticket bookings to resume at 1.7L centres from Friday https://t.co/N1tU3hIdpU #Covid_19 #pandemic #Lockdownextention #railwayministry #IndianRailways #resume #trainservices #booking #IRCTC #online #tickets #protocols #commonservicecentres @RailMinIndia @PiyushGoyalOffc,complaint,0.980525613
Here are the train services to begin in AP and Telangana from June 1 #IndianRailways #TrainServices #CoronavirusLockdown #AndhraPradesh #Telangana https://t.co/WCyt0HDQjT,complaint,0.864871502
"12133 MANGALORE EXP schedule (time table), depart from station C SHIVAJI MAH T to MANGALURU JN #IndianRailways https://t.co/IQ2zbU6cqt",complaint,0.660021722
@ImranKhanPTI Inshallah India ðŸ‡®ðŸ‡³ will end from coronavirus #India @narendramodi @IndiaToday #IndianRailways https://t.co/APqBZzuOAX,complaint,0.911129892
"02150 train no. is listed on trains running from 1st June, but in IRCTC it is not showing. Please look into it.
@IRCTCofficial  #IRCTC  #irctcwebsite  #IndianRailways",complaint,0.967541039
Nearly 1.5 lakh tickets booked in first twoÂ hours for trains running from June 1. #IndianRailways,not a complaint,0.515360296
"200 trains scheduled to run from June 1, bookings open today #PiyushGoyal #IndianRailways #IRCTC #india https://t.co/uT1Z2txkzW",not a complaint,0.52647537
I want to  book ticket on 6 June from kathgodam to dehradun but irctc website didn't show train why.. #indianrailsewa. #piyushgoyal #IndianRailways #irctcwebsite,complaint,0.993072689
"Train Ticket Bookings To Resume At 1.7L Centres From Friday #Kalingatv #TrainsFromJune1 #PiyushGoyal #IndianRailways 
https://t.co/B27kbz0cki",complaint,0.737620294
"Indian Railways announces the operation of 200 trains from 1st June; Online Booking starts today
#IndianRailways  #IndiaFightsCorona 
Read the GuidelinesðŸ‘‡ https://t.co/mGA0VEW0To",complaint,0.858287036
"Indian Railways announces the operation of 200 trains from 1st June; Online Booking starts today

#IndianRailways | #IndiaFightsCorona 

Read the Guidelines :- https://t.co/WRLMORwm4p",complaint,0.961713791
"Indian Railways plans to run 100 pairs of trains from June 1, booking opens today.
#trainsupdates #indianrailways #trainsupdatesinindia #trainsbooking #ticketbooking
Please refer to the below link for further updates:
https://t.co/IrpzFXJlmP",complaint,0.704436958
Nearly 1.5 lakh tickets booked in first two hours for trains running from June 1 #Lockdown4.0 #IndianRailways #Coronavirus https://t.co/7OYcYz1Lwc,complaint,0.620175123
"@SWRRLY's 111th Shramik Special departed and still  going strong!
First #ShramikSpecialTrain from #TamilNadu bound to  #Deoria in #UttarPradesh, departed at
1.50 pm carrying 1600 passengers on board
@RailMinIndia @PiyushGoyalOffc 
#India #IndianRailways #ShramikExpress https://t.co/EnqpbzjnX5",complaint,0.826331496
"Indian Railways releases the list of 200 trains to be run from June 1. Bookings to start today!

@IRCTCofficial

#IndianRailways #IndianRailway https://t.co/noikJ2B5jF",complaint,0.943250656
"Indian Railways releases list of 200 trains to be run from June 1, bookings to begin from May 21 (tomorrow) https://t.co/9Dtt3LOJC2
great ðŸ™ðŸ»
#IndianRailways https://t.co/BZA8HZSsSq",not a complaint,0.719953358
"@IRCTCofficial what about trains to SC from BBS, why can't I book on listed trains? 
#railway #PassengerTrain #IndianRailways",complaint,0.997526407
"#IRCTC begins online booking for 200 passenger trains from today

@IRCTCofficial @RailMinIndia @PiyushGoyal @HMOIndia @MoHFW_INDIA #IndianRailways #PassengerTrain #Lockdownextention 

Read story | https://t.co/6NaSK8D4sm https://t.co/fgGzP3iPmK",complaint,0.914395154
"11089 BGKTPUNE EXPRESS schedule (time table), depart from station BHAGAT KI KOTHI to PUNE JN #IndianRailways https://t.co/DhGfwCjAD5",complaint,0.590705633
"#IndianRailways releases list of 200 trains to be run from June 1; bookings to begin from May 21.

https://t.co/n7sv7AsbsY

#Sakal #SakalTimes #SakalNews #viral #news #ViralNews #Covid19Pandemic #lockdown4 #coronavirusindia https://t.co/vv6mM1OyVy",complaint,0.931060195
"#IndianRailways releases list of 200 trains to be run from June 1; bookings to begin from May 21.

https://t.co/rZgZuquHiN

#Sakal #SakalMedia #SakalNews #viral #news #ViralNews #Covid19Pandemic #lockdown4 #coronavirusindia https://t.co/Z2piZuqYsX",complaint,0.910378933
"#Covid_19india: Read The #Guidelines Regarding The Running Of 200 #Trains From June 1 By The #IndianRailways 

https://t.co/yZ8CzdjHqM",complaint,0.894641161
"Indian Railways issued a list of 100 pairs of train, booking has started from 10 am.
https://t.co/Yv9ZkbHqNl
#Covid_19 #IndianRailways #TrainsFromJune1 #CoronaVirusUpdates #StayHome @PiyushGoyal",complaint,0.837656796
"Lockdown LIVE: Train ticket bookings to resume at 1.7 lakh centres from tomorrow

#IndianRailways @RailMinIndia 

https://t.co/agQt2NitKq",complaint,0.909242988
"Railway Minister @PiyushGoyal  said booking of train tickets will resume at around 1.7 lakh common service centres across the country from Friday

@RailMinIndia #IndianRailways 
https://t.co/DcZY3IVNWl",complaint,0.967312813
"#COVID19: #IndianRailways To Run 200 #Trains From June 1; #Online Booking Begins

https://t.co/crLit2aLH1",complaint,0.81245029
"See this video in which a Railway staff is ill-behaving with some stranded North Eastern people who boarded a special train from #Karnataka.

#NorthEast #indianrailways #india #COVID19 #shramikspecial https://t.co/eAmuyz8woa",complaint,0.966482818
"Indian railways on Tuesday announced that they will start running 200 trains across the country from 1 June onwards.
https://t.co/UJe6tJHdZm
#Indianrailways #nonACtrains #railways #Sharmik #passengertrains #flights
@PiyushGoyal",complaint,0.847699463
"Indian Railways says nearly 1.5 lakh tickets booked in first 2 hours for trains running from 1 June
#IndianRailways #TicketsBooked #1June
More Visit Now:-https://t.co/ckbKMaTUXw https://t.co/QSDytnlTtl",complaint,0.561012506
"#IRCTC #IndianRailways
@PiyushGoyal 
@PiyushGoyalOffc
Wasted again more than four hours on IRCTC. No train found from New Delhi to Gaya as mentioned in 200 train list.
Sir, still you don't have developed the system to book thetrain tickets easily. No train listed so how can book?",complaint,0.991152644
"@PiyushGoyal Sir, When will the train from Kerala to Assam be available? #IRCTC #IndianRailways",complaint,0.995341599
"Lockdown 4.0 Coronavirus Live Updates: Rail bookings to resume at service centres from Friday; cases-1.12 lakh #coronavirus #Covid_19 #trains #IndianRailways 

https://t.co/meacUCCcDy https://t.co/dTODjEgT1D",complaint,0.852342367
"Railways to begin train ticket bookings at 1.7 lakh common service centres from tomorrow
#Railways #trainsfromjune1 #IndianRailways 
https://t.co/NbJ0zk7q6k",complaint,0.6821751
